match_id,1_result,1_firstDragon,1.0SUPPORT_championId,1.0SUPPORT_xp_per_min,1.0SUPPORT_creeps_per_min,1.0SUPPORT_gold_per_min,1.0SUPPORT_damage_taken_per_min,1.0SUPPORT_first_blood,1.0SUPPORT_first_blood_assist,1.0SUPPORT_first_tower,1.0SUPPORT_first_tower_assist,1.0ADC_championId,1.0ADC_xp_per_min,1.0ADC_creeps_per_min,1.0ADC_gold_per_min,1.0ADC_damage_taken_per_min,1.0ADC_first_blood,1.0ADC_first_blood_assist,1.0ADC_first_tower,1.0ADC_first_tower_assist,1.0MIDDLE_championId,1.0MIDDLE_xp_per_min,1.0MIDDLE_creeps_per_min,1.0MIDDLE_gold_per_min,1.0MIDDLE_damage_taken_per_min,1.0MIDDLE_first_blood,1.0MIDDLE_first_blood_assist,1.0MIDDLE_first_tower,1.0MIDDLE_first_tower_assist,1.0JUNGLE_championId,1.0JUNGLE_xp_per_min,1.0JUNGLE_creeps_per_min,1.0JUNGLE_gold_per_min,1.0JUNGLE_damage_taken_per_min,1.0JUNGLE_first_blood,1.0JUNGLE_first_blood_assist,1.0JUNGLE_first_tower,1.0JUNGLE_first_tower_assist,1.0TOP_championId,1.0TOP_xp_per_min,1.0TOP_creeps_per_min,1.0TOP_gold_per_min,1.0TOP_damage_taken_per_min,1.0TOP_first_blood,1.0TOP_first_blood_assist,1.0TOP_first_tower,1.0TOP_first_tower_assist,2.0SUPPORT_championId,2.0SUPPORT_xp_per_min,2.0SUPPORT_creeps_per_min,2.0SUPPORT_gold_per_min,2.0SUPPORT_damage_taken_per_min,2.0SUPPORT_first_blood,2.0SUPPORT_first_blood_assist,2.0SUPPORT_first_tower,2.0SUPPORT_first_tower_assist,2.0ADC_championId,2.0ADC_xp_per_min,2.0ADC_creeps_per_min,2.0ADC_gold_per_min,2.0ADC_damage_taken_per_min,2.0ADC_first_blood,2.0ADC_first_blood_assist,2.0ADC_first_tower,2.0ADC_first_tower_assist,2.0JUNGLE_championId,2.0JUNGLE_xp_per_min,2.0JUNGLE_creeps_per_min,2.0JUNGLE_gold_per_min,2.0JUNGLE_damage_taken_per_min,2.0JUNGLE_first_blood,2.0JUNGLE_first_blood_assist,2.0JUNGLE_first_tower,2.0JUNGLE_first_tower_assist,2.0MIDDLE_championId,2.0MIDDLE_xp_per_min,2.0MIDDLE_creeps_per_min,2.0MIDDLE_gold_per_min,2.0MIDDLE_damage_taken_per_min,2.0MIDDLE_first_blood,2.0MIDDLE_first_blood_assist,2.0MIDDLE_first_tower,2.0MIDDLE_first_tower_assist,2.0TOP_championId,2.0TOP_xp_per_min,2.0TOP_creeps_per_min,2.0TOP_gold_per_min,2.0TOP_damage_taken_per_min,2.0TOP_first_blood,2.0TOP_first_blood_assist,2.0TOP_first_tower,2.0TOP_first_tower_assist
2708865030,Fail,True,74,274.4,0.5,216.2,331,False,False,False,False,67,280.3,6.6,270.8,373.6,False,False,False,False,115,420.20000000000005,7,239.79999999999998,163.5,False,False,False,False,427,248,0.1,232.29999999999998,395.29999999999995,False,False,False,False,54,404.7,6.9,233.2,372.6,False,False,False,False,526,244.60000000000002,1.4,210.9,395.3,False,False,False,False,145,333.7,8.8,387.6,294.4,False,False,False,False,20,366.20000000000005,0.4,332.3,872.5,True,False,False,False,13,486.1,8.100000000000001,384,265.9,False,False,False,False,43,480.09999999999997,6.9,288.20000000000005,469.20000000000005,False,False,True,False
2710437900,Win,False,111,272.5,1.7000000000000002,190.1,286.9,False,False,False,False,36,485.5,9,324.1,331.8,False,False,False,False,161,467,6.4,245.2,264,False,False,False,False,20,283.1,0.1,238,819.2,False,False,False,False,119,231.5,5.5,361.1,496.1,False,False,True,False,21,275.4,7,369.4,388.20000000000005,True,False,False,False,82,455.29999999999995,6.7,265.6,290.7,False,False,False,False,64,389.3,0.2,295.1,780.4,False,False,False,False,25,445.20000000000005,7,265.5,375.1,False,False,False,False,235,277.1,0.2,300.1,247.20000000000002,False,False,False,False
2641231888,Win,True,412,238.29999999999998,1.6,223.2,191.8,False,False,False,False,105,445.70000000000005,6.699999999999999,316.79999999999995,345.79999999999995,False,False,False,False,64,393.8,1,344.6,821.8,False,False,True,False,14,497.5,7.3,240.6,383.5,False,False,False,False,81,369.6,7.4,346.2,177.3,False,False,False,False,76,357.8,0.1,287.1,649.9,False,False,False,False,238,422,7.199999999999999,297.9,426.9,False,False,False,False,236,278.9,5.2,238,406.9,False,False,False,False,39,402.1,7.6,299,511.6,False,False,False,False,50,242.7,0.7,219.10000000000002,475.3,True,False,False,False
2638348305,Fail,True,24,330.5,4,268,579.9000000000001,False,False,False,False,44,238.7,1.2999999999999998,204,367.4,False,False,False,False,147,486,9.1,312.8,92.4,False,False,False,False,360,340.8,7.800000000000001,391.4,314.6,False,False,False,False,141,362.6,2.1,360,794.7,True,False,True,False,9,387.59999999999997,0.6,367.2,691.8,False,False,False,False,99,485.4,8.1,256.3,225.39999999999998,False,False,False,False,56,514.4,5.8,386.09999999999997,574.0999999999999,False,False,False,False,202,306.9,6.1,316.5,223.4,False,False,False,False
2715287583,Win,True,63,292.7,0.7999999999999999,274.7,225.3,False,False,False,False,202,359.1,7.9,450.09999999999997,410,False,False,False,False,104,356.5,0.7,304.4,663.6,False,False,False,False,6,390.70000000000005,5.5,253.1,432.5,True,False,False,False,26,426.5,5.2,245.7,443.8,False,False,False,False,35,362.9,0.4,373.9,679.6,False,False,False,False,517,481.4,7.5,355.9,450.8,False,False,False,False,24,434.4,4.1,270.70000000000005,506.70000000000005,False,False,False,False,117,291,1.5,183.8,211.2,False,False,False,False,67,237.6,4.2,265.3,511,False,False,False,False
2713976866,Fail,False,58,410.1,6.699999999999999,321.6,678.5,False,False,False,False,103,477.29999999999995,7.4,326.1,299.6,False,False,False,False,235,267.3,0.30000000000000004,324.5,361.4,False,False,False,False,36,518.3,1.2000000000000002,478.4,877.1,False,False,False,False,202,328.1,7.2,313.9,301.4,False,False,False,False,112,381.6,6.4,245.89999999999998,400.6,False,False,False,False,24,434.29999999999995,5,327.2,480.90000000000003,True,False,True,False,119,279.7,6.1000000000000005,267,451.29999999999995,False,False,False,False,427,281.6,0.5,268.9,496.1,False,False,False,False,121,444.29999999999995,0.5,319.3,1092.8,False,False,False,False
2696413232,Fail,True,497,273.6,1.4,183.1,216.5,False,False,False,False,202,292.6,7.3,288.6,404.1,False,False,False,False,120,424.3,0.5,365.6,900.1,False,False,False,False,115,445.4,7.1,238.39999999999998,277.6,False,False,False,False,39,348.4,5.2,269.9,893.8000000000001,False,False,False,False,134,459.9,7.8999999999999995,338.2,254.6,False,False,True,False,421,470.6,0.3,488,618.5,True,False,False,False,412,314.8,2.5,248,268.8,False,False,False,False,14,479.9,6.300000000000001,296.5,658.8,False,False,False,False,67,306.3,7.9,332.5,393.8,False,False,False,False
2675966013,Win,True,120,342.6,0,301,1053.8,False,False,True,False,55,481,6.5,319.6,508.29999999999995,False,False,False,True,37,275.5,0.5,240.20000000000002,129.3,False,False,False,False,147,300.9,5.9,303.8,235.4,True,False,False,False,78,453.1,6.3,238.9,320.8,False,False,False,False,154,381.5,0.8999999999999999,297.6,980.8,False,False,False,False,14,421.9,7.199999999999999,237.2,451.2,False,False,False,False,103,399.1,6,284.4,445.4,False,False,False,False
2545680452,Fail,False,103,400,5.8,337.6,370.4,False,False,False,False,121,267.3,0.5,227.2,643.9,False,False,True,False,516,474.4,5.4,252.7,486.6,False,False,False,False,74,286.4,4.800000000000001,257.7,377.70000000000005,False,False,False,True,25,260.6,0.6000000000000001,269.2,360.29999999999995,False,False,False,True,64,346.1,0.2,331.70000000000005,721.5,False,False,False,False,53,211.8,1.1,189.9,327.1,False,False,False,False,122,423.1,7,284,384.9,False,False,False,False,134,410.70000000000005,6,298.5,393.4,True,False,False,False,145,298.1,5.5,350.5,507.59999999999997,False,False,False,False
2713845837,Fail,True,40,255.89999999999998,0.30000000000000004,258.2,206.2,False,False,False,False,360,283.4,6.9,254,227.4,False,False,False,False,54,442,6.3,262.5,265.3,False,False,False,False,234,435,0.4,327.6,852.5,False,False,False,False,10,536.2,7.1,327.4,232.1,False,False,False,False,25,290.8,1.7,211.8,164.9,False,False,False,False,147,402.6,5.800000000000001,286.7,310.5,True,False,False,False,28,336.9,0.1,242.4,697.7,False,False,False,False,122,396.70000000000005,6.1,230.6,520.1,False,False,False,False,145,287,7,303.70000000000005,236.9,False,False,False,False
