% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=812564, Tue Dec 22 23:27:14 2020
1 15 -0.006187955585545496 -0.0012586768114755155 0.0012527238828866087 0.006859261608604325 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
2 30 -0.010662511339683949 -0.001731775190319349 0.0015975220336703613 0.009685274369741351 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
3 45 -0.012630074874156471 -0.0023035191569974398 0.0019637668785288114 0.010893698314315452 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
4 60 -0.014196827123794473 -0.0024651821125362752 0.002349140402651502 0.013494761279729588 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
5 75 -0.01708905052959068 -0.003119977733523788 0.002976047634268929 0.01617453653076014 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
6 90 -0.019814489324661726 -0.0034904263506358025 0.003362085912326619 0.017923221745961233 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
7 105 -0.020667049706399442 -0.003984589167110407 0.0038148570901404737 0.021377656384889702 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
8 120 -0.024845138158221303 -0.004282519280670909 0.004485122863194876 0.025331430416738004 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
9 135 -0.03027045809373187 -0.0045356296607010245 0.004617152782044463 0.028775902505284473 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
10 150 -0.03824202189517597 -0.005169537637502446 0.005168079827879554 0.03090599608399528 0.9801126143561235 0.9846172096263958 0.9867186307403678 0.9920289523768611 0.9932689028715205 0.9948940620593213 0.9976027841407683 0.9978651936291771 0.9980130308292419 0.9983119129510271 0.9984771110289477 0.9985603187581831 0.9987336016630196 0.9989260143943761 0.9989681381098828 0.9990418871326037 0.999180108524029 0.9993326853463272 0.9994156661284652 0.9995363939909837 0.999589546244205 0.9997981787934018 0.9999557227208218 1.0000405270252513 1.0002751764232947 1.000338803541122 1.000467388242967 1.0004833455064779 1.000581024059856 1.0006233863154081 1.000665431907681 1.0007140477672827 1.0007511764693893 1.000814886265998 1.000903440840676 1.00094644211555 1.0010894551733283 1.001105352433745 1.0012428602504353 1.0015516784699023 1.0016496371051695 1.0017596212403244 1.0018643048429954 1.00255604541325 1.0028468266361614 1.0032029456069564 1.005879426552722 1.0079204177497372 1.0122112065305686 1.033377550577367
